Notes :


2019/2/12 ¤W¤È 11:10:17
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
142.276955E-3	214.442253E-3	377.546310E-3	171.503448E-3	37.765503E-6	206.042862E-3
143.000221E-3	215.060806E-3	378.353119E-3	172.045898E-3	37.765503E-6	206.307220E-3
142.331886E-3	214.431381E-3	378.068733E-3	171.468544E-3	37.765503E-6	206.600189E-3
142.584801E-3	214.641953E-3	378.458405E-3	171.545792E-3	37.765503E-6	206.912613E-3
143.273735E-3	215.398407E-3	379.308701E-3	172.658730E-3	37.765503E-6	206.649971E-3
142.494965E-3	214.640808E-3	378.079033E-3	171.948051E-3	37.765503E-6	206.130981E-3
142.750740E-3	215.014458E-3	377.694511E-3	172.199249E-3	37.765503E-6	205.495262E-3
141.547966E-3	214.050865E-3	375.856018E-3	171.169281E-3	37.765503E-6	204.686737E-3
141.225815E-3	213.876343E-3	374.569702E-3	171.165276E-3	37.765503E-6	203.404427E-3
141.570282E-3	214.294052E-3	373.758316E-3	171.661377E-3	37.765503E-6	202.096939E-3
140.207291E-3	213.225746E-3	371.542740E-3	170.936966E-3	37.765503E-6	200.605774E-3
140.163803E-3	213.391685E-3	370.775414E-3	170.897484E-3	37.765503E-6	199.877930E-3
138.784218E-3	212.160301E-3	368.774986E-3	169.863510E-3	37.765503E-6	198.911476E-3
138.758469E-3	212.198067E-3	367.957878E-3	169.943047E-3	37.765503E-6	198.014832E-3
139.147568E-3	212.951088E-3	368.292618E-3	170.629120E-3	37.765503E-6	197.663498E-3
139.052010E-3	212.827492E-3	367.488098E-3	170.459747E-3	37.765503E-6	197.028351E-3
138.963318E-3	212.698174E-3	367.109299E-3	170.328140E-3	37.765503E-6	196.781158E-3
137.775421E-3	211.426163E-3	365.577507E-3	169.359398E-3	37.765503E-6	196.218109E-3
137.816048E-3	211.606979E-3	365.527725E-3	169.561386E-3	37.765503E-6	195.966339E-3
138.154793E-3	212.080765E-3	366.085625E-3	170.276070E-3	37.765503E-6	195.809555E-3
137.547684E-3	211.454201E-3	365.148926E-3	169.428635E-3	37.765503E-6	195.720291E-3
