Notes :


2019/2/18 ¤U¤È 02:38:25
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
128.923416E-3	196.541405E-3	339.615440E-3	152.051353E-3	48.637390E-6	187.564087E-3
128.146362E-3	196.014977E-3	336.823082E-3	151.784706E-3	48.637390E-6	185.038376E-3
126.496124E-3	195.034790E-3	333.364677E-3	150.858307E-3	48.637390E-6	182.506371E-3
125.550842E-3	194.259453E-3	330.798340E-3	150.474358E-3	48.637390E-6	180.323982E-3
125.315666E-3	194.489479E-3	329.015350E-3	150.588799E-3	48.637390E-6	178.426552E-3
124.225616E-3	193.455505E-3	326.476479E-3	149.715614E-3	48.637390E-6	176.760864E-3
123.901176E-3	193.277550E-3	324.976158E-3	149.551392E-3	48.637390E-6	175.424767E-3
122.624588E-3	192.374611E-3	322.916222E-3	148.773193E-3	48.637390E-6	174.143028E-3
122.328758E-3	192.150307E-3	321.827888E-3	148.974037E-3	48.637390E-6	172.853851E-3
122.612000E-3	192.629242E-3	321.376991E-3	149.166870E-3	48.637390E-6	172.210121E-3
121.800041E-3	191.906548E-3	320.131874E-3	148.709679E-3	48.637390E-6	171.422195E-3
121.993446E-3	192.145157E-3	319.775391E-3	148.873901E-3	48.637390E-6	170.901489E-3
121.114540E-3	191.416740E-3	318.565750E-3	147.974396E-3	48.637390E-6	170.591354E-3
121.012115E-3	191.294289E-3	318.254471E-3	148.085976E-3	48.637390E-6	170.168495E-3
121.426964E-3	192.046738E-3	318.361473E-3	148.512840E-3	48.637390E-6	169.848633E-3
120.925140E-3	191.302872E-3	317.603874E-3	148.063087E-3	48.637390E-6	169.540787E-3
121.184921E-3	191.652489E-3	317.988396E-3	148.479652E-3	48.637390E-6	169.508743E-3
120.518303E-3	191.158676E-3	317.312622E-3	147.811317E-3	48.637390E-6	169.501305E-3
120.696831E-3	191.144943E-3	317.439079E-3	147.964668E-3	48.637390E-6	169.474411E-3
121.224976E-3	191.766930E-3	318.242455E-3	148.816109E-3	48.637390E-6	169.426346E-3
121.025276E-3	191.352654E-3	318.157768E-3	148.254776E-3	48.637390E-6	169.902992E-3
121.670723E-3	191.890526E-3	318.975449E-3	148.645592E-3	48.637390E-6	170.329857E-3
121.246719E-3	191.441917E-3	318.859291E-3	147.988129E-3	48.637390E-6	170.871162E-3
121.483612E-3	191.562653E-3	319.441795E-3	148.358917E-3	48.637390E-6	171.082878E-3
121.941376E-3	192.279053E-3	320.297241E-3	148.890495E-3	48.637390E-6	171.406746E-3
121.836090E-3	191.980362E-3	320.455742E-3	148.550034E-3	48.637390E-6	171.905708E-3
122.534752E-3	192.573738E-3	321.388435E-3	149.134254E-3	48.637390E-6	172.254181E-3
121.956253E-3	192.022133E-3	321.039963E-3	148.482513E-3	48.637390E-6	172.557449E-3
122.214317E-3	192.106247E-3	321.399307E-3	148.707962E-3	48.637390E-6	172.691345E-3
122.526741E-3	192.637253E-3	321.792984E-3	149.101067E-3	48.637390E-6	172.691917E-3
122.285271E-3	192.279625E-3	321.595573E-3	148.763466E-3	48.637390E-6	172.832108E-3
122.992516E-3	192.882729E-3	322.341156E-3	149.226379E-3	48.637390E-6	173.114777E-3
122.274971E-3	192.082787E-3	321.708298E-3	148.469925E-3	48.637390E-6	173.238373E-3
122.429466E-3	192.309952E-3	322.058487E-3	148.871613E-3	48.637390E-6	173.186874E-3
122.757912E-3	192.839813E-3	322.422409E-3	149.035835E-3	48.637390E-6	173.386574E-3
122.601128E-3	192.433548E-3	322.363472E-3	148.908806E-3	48.637390E-6	173.454666E-3
123.380470E-3	193.263817E-3	323.232079E-3	149.633217E-3	48.637390E-6	173.598862E-3
122.740173E-3	192.549133E-3	322.786331E-3	148.655891E-3	48.637390E-6	174.130440E-3
122.932434E-3	192.713928E-3	323.525620E-3	149.145699E-3	48.637390E-6	174.379921E-3
123.231697E-3	193.155670E-3	324.038315E-3	149.403191E-3	48.637390E-6	174.635124E-3
123.183632E-3	192.886162E-3	324.300957E-3	149.261856E-3	48.637390E-6	175.039101E-3
