Notes :


2019/2/12 ¤U¤È 03:05:35
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
166.355896E-3	222.829628E-3	443.825912E-3	36.920357E-3	50.354004E-6	406.905556E-3
166.923523E-3	223.329735E-3	444.485092E-3	37.311172E-3	50.354004E-6	407.173920E-3
166.139030E-3	222.506332E-3	444.015312E-3	36.567879E-3	50.354004E-6	407.447433E-3
166.554451E-3	222.842216E-3	444.482803E-3	36.863708E-3	50.354004E-6	407.619095E-3
167.191887E-3	223.389244E-3	445.342255E-3	37.544060E-3	50.354004E-6	407.798195E-3
166.831398E-3	223.054504E-3	445.083618E-3	37.033081E-3	50.354004E-6	408.050537E-3
167.432213E-3	223.639297E-3	445.807457E-3	37.540627E-3	50.354004E-6	408.266830E-3
166.547012E-3	222.830772E-3	445.284462E-3	36.673164E-3	50.354004E-6	408.611298E-3
167.011070E-3	223.261070E-3	445.908165E-3	36.938095E-3	50.354004E-6	408.970070E-3
167.693138E-3	223.884773E-3	446.938705E-3	37.501144E-3	50.354004E-6	409.437561E-3
167.337227E-3	223.473930E-3	446.813393E-3	37.031937E-3	50.354004E-6	409.781456E-3
168.013573E-3	224.256706E-3	447.724342E-3	37.619019E-3	50.354004E-6	410.105324E-3
167.374992E-3	223.335457E-3	447.243118E-3	36.664009E-3	50.354004E-6	410.579109E-3
167.739487E-3	223.647308E-3	447.746086E-3	37.078285E-3	50.354004E-6	410.667801E-3
168.108559E-3	223.992920E-3	448.406982E-3	37.747765E-3	50.354004E-6	410.659218E-3
167.798424E-3	223.646736E-3	448.083687E-3	37.210464E-3	50.354004E-6	410.873222E-3
168.430138E-3	224.370575E-3	448.911095E-3	37.762642E-3	50.354004E-6	411.148453E-3
167.538643E-3	223.463058E-3	447.925186E-3	36.792755E-3	50.354004E-6	411.132431E-3
167.856216E-3	223.705101E-3	447.863960E-3	37.110901E-3	50.354004E-6	410.753059E-3
167.718315E-3	223.673630E-3	447.406769E-3	37.369537E-3	50.354004E-6	410.037231E-3
166.982460E-3	223.150063E-3	445.727921E-3	36.811066E-3	50.354004E-6	408.916855E-3
167.036247E-3	223.456764E-3	444.778061E-3	37.422180E-3	50.354004E-6	407.355881E-3
165.680122E-3	222.278023E-3	442.527008E-3	36.247444E-3	50.354004E-6	406.279564E-3
165.556526E-3	222.407341E-3	441.393471E-3	36.416817E-3	50.354004E-6	404.976654E-3
165.182877E-3	222.263145E-3	440.298843E-3	36.603355E-3	50.354004E-6	403.695488E-3
164.454460E-3	221.776199E-3	439.072037E-3	36.185074E-3	50.354004E-6	402.886963E-3
164.969444E-3	222.310638E-3	439.201355E-3	36.860847E-3	50.354004E-6	402.340508E-3
163.871956E-3	221.261215E-3	437.952232E-3	35.858345E-3	50.354004E-6	402.093887E-3
164.303970E-3	221.658325E-3	438.091850E-3	36.216545E-3	50.354004E-6	401.875305E-3
164.291382E-3	221.697807E-3	438.170815E-3	36.433983E-3	50.354004E-6	401.736832E-3
164.160919E-3	221.348763E-3	437.934494E-3	36.078072E-3	50.354004E-6	401.856422E-3
165.051842E-3	222.197342E-3	438.929558E-3	36.745834E-3	50.354004E-6	402.183723E-3
164.234734E-3	221.402550E-3	438.160515E-3	35.846329E-3	50.354004E-6	402.314186E-3
164.657021E-3	221.958733E-3	438.932419E-3	36.328697E-3	50.354004E-6	402.603722E-3
