Notes :


2018/11/26 ¤U¤È 12:29:32
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
294.095993E-3	417.716217E-3	770.138168E-3	63.091278E-3	42.915344E-6	707.046890E-3
294.436455E-3	417.912483E-3	771.402168E-3	63.646317E-3	42.915344E-6	707.755852E-3
293.980408E-3	417.451286E-3	771.223640E-3	62.997437E-3	42.915344E-6	708.226204E-3
294.808960E-3	418.442345E-3	772.554016E-3	63.650322E-3	42.915344E-6	708.903694E-3
294.809532E-3	418.224335E-3	772.926521E-3	63.449478E-3	42.915344E-6	709.477043E-3
294.892502E-3	418.008614E-3	772.624397E-3	63.218307E-3	42.915344E-6	709.406090E-3
295.406342E-3	418.389130E-3	773.772240E-3	63.679504E-3	42.915344E-6	710.092735E-3
295.148277E-3	418.060112E-3	774.203110E-3	63.364792E-3	42.915344E-6	710.838318E-3
295.992279E-3	418.989372E-3	775.425911E-3	64.109230E-3	42.915344E-6	711.316681E-3
295.967102E-3	418.603134E-3	775.999832E-3	63.868332E-3	42.915344E-6	712.131500E-3
296.258926E-3	418.880081E-3	776.786041E-3	63.737297E-3	42.915344E-6	713.048744E-3
296.737862E-3	418.999100E-3	777.713585E-3	64.204216E-3	42.915344E-6	713.509369E-3
296.491814E-3	418.657494E-3	778.257751E-3	63.654900E-3	42.915344E-6	714.602852E-3
297.813034E-3	419.653130E-3	780.186081E-3	64.546967E-3	42.915344E-6	715.639114E-3
297.532082E-3	419.474602E-3	780.182076E-3	64.271736E-3	42.915344E-6	715.910339E-3
297.764397E-3	419.494629E-3	780.907059E-3	64.119530E-3	42.915344E-6	716.787529E-3
298.346901E-3	419.971848E-3	782.404518E-3	64.445114E-3	45.776367E-6	717.959404E-3
298.081970E-3	419.425964E-3	782.582474E-3	64.147568E-3	45.776367E-6	718.434906E-3
299.260712E-3	420.399284E-3	784.490776E-3	64.894867E-3	45.776367E-6	719.595909E-3
299.131393E-3	420.102310E-3	785.482979E-3	64.703751E-3	45.776367E-6	720.779228E-3
299.434662E-3	420.330620E-3	786.424255E-3	64.677429E-3	45.776367E-6	721.746826E-3
300.017738E-3	420.704269E-3	788.018417E-3	65.040779E-3	45.776367E-6	722.977638E-3
300.140190E-3	420.530891E-3	789.155388E-3	64.686012E-3	45.776367E-6	724.469376E-3
301.457977E-3	421.681595E-3	791.669655E-3	65.613556E-3	45.776367E-6	726.056099E-3
301.553535E-3	421.689034E-3	792.965698E-3	65.264511E-3	45.776367E-6	727.701187E-3
302.209854E-3	421.786308E-3	794.031715E-3	65.273094E-3	45.776367E-6	728.758621E-3
302.940559E-3	422.289848E-3	795.754051E-3	65.719986E-3	45.776367E-6	730.034065E-3
303.198051E-3	422.290421E-3	797.169113E-3	65.286827E-3	45.776367E-6	731.882286E-3
304.693794E-3	423.473740E-3	799.489975E-3	66.134262E-3	45.776367E-6	733.355713E-3
304.508400E-3	423.181343E-3	800.578880E-3	65.732574E-3	45.776367E-6	734.846306E-3
305.042267E-3	423.518372E-3	802.366447E-3	65.854454E-3	45.776367E-6	736.511993E-3
305.214500E-3	423.551559E-3	801.690102E-3	65.972328E-3	45.776367E-6	735.717773E-3
303.769684E-3	422.466087E-3	798.180771E-3	65.366364E-3	45.776367E-6	732.814407E-3
302.631569E-3	422.360229E-3	793.659782E-3	65.627289E-3	45.776367E-6	728.032494E-3
299.384308E-3	420.094872E-3	786.297798E-3	64.572144E-3	45.776367E-6	721.725655E-3
297.437096E-3	419.015694E-3	780.861282E-3	64.312363E-3	45.776367E-6	716.548920E-3
295.800018E-3	418.037796E-3	776.085663E-3	63.955307E-3	45.776367E-6	712.130356E-3
293.964386E-3	416.767502E-3	771.240807E-3	63.130760E-3	45.776367E-6	708.110046E-3
293.532944E-3	416.954613E-3	769.001198E-3	63.535881E-3	45.776367E-6	705.465317E-3
292.137909E-3	415.611649E-3	765.963364E-3	62.799454E-3	45.776367E-6	703.163910E-3
291.542816E-3	415.474892E-3	764.583206E-3	62.758827E-3	45.776367E-6	701.824379E-3
291.027832E-3	415.073204E-3	762.748718E-3	62.774277E-3	45.776367E-6	699.974442E-3
290.337181E-3	414.680099E-3	761.277008E-3	62.365723E-3	45.776367E-6	698.911285E-3
291.060448E-3	415.271759E-3	760.814667E-3	62.858391E-3	45.776367E-6	697.956276E-3
289.857101E-3	414.235497E-3	759.413910E-3	62.121391E-3	45.776367E-6	697.292519E-3
289.869118E-3	414.446640E-3	759.830475E-3	62.313652E-3	45.776367E-6	697.516823E-3
289.691734E-3	414.566231E-3	759.050560E-3	62.452698E-3	45.776367E-6	696.597862E-3
289.228249E-3	414.153099E-3	757.962227E-3	61.860466E-3	45.776367E-6	696.101761E-3
289.775276E-3	414.793396E-3	758.670616E-3	62.600327E-3	45.776367E-6	696.070290E-3
289.062309E-3	413.846970E-3	757.416916E-3	61.744881E-3	45.776367E-6	695.672035E-3
