Notes :


2018/11/23 ¤W¤È 11:24:19
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
198.303223E-3	174.973869E-3	536.654091E-3	45.356941E-3	58.937073E-6	491.297150E-3
199.951172E-3	176.296234E-3	538.552666E-3	46.724510E-3	58.937073E-6	491.828156E-3
198.594475E-3	174.920082E-3	538.315773E-3	45.327759E-3	58.937073E-6	492.988014E-3
199.437332E-3	175.455666E-3	539.135742E-3	45.814133E-3	58.937073E-6	493.321609E-3
200.352287E-3	176.299095E-3	540.415764E-3	46.697044E-3	58.937073E-6	493.718719E-3
199.549484E-3	175.358963E-3	540.103912E-3	45.991516E-3	58.937073E-6	494.112396E-3
200.957680E-3	176.654434E-3	541.832542E-3	47.055817E-3	58.937073E-6	494.776726E-3
199.665070E-3	175.134087E-3	541.045189E-3	45.690536E-3	58.937073E-6	495.354652E-3
200.538254E-3	175.978088E-3	542.391586E-3	46.262741E-3	58.937073E-6	496.128845E-3
201.110458E-3	176.522255E-3	542.799568E-3	46.850967E-3	58.937073E-6	495.948601E-3
200.206375E-3	175.632477E-3	541.833687E-3	45.705986E-3	58.937073E-6	496.127701E-3
201.108742E-3	176.778030E-3	542.235374E-3	47.044373E-3	58.937073E-6	495.191002E-3
198.139000E-3	174.615097E-3	536.969376E-3	45.034790E-3	58.937073E-6	491.934586E-3
196.596336E-3	174.640846E-3	530.877113E-3	45.292854E-3	58.937073E-6	485.584259E-3
194.058609E-3	174.167633E-3	522.524643E-3	44.980431E-3	58.937073E-6	477.544212E-3
190.212250E-3	172.345161E-3	513.189697E-3	43.382263E-3	58.937073E-6	469.807434E-3
189.332771E-3	172.986603E-3	508.110809E-3	44.083786E-3	58.937073E-6	464.027023E-3
185.912132E-3	170.774460E-3	502.164459E-3	42.162895E-3	58.937073E-6	460.001564E-3
185.823441E-3	171.220207E-3	500.287628E-3	42.676163E-3	58.937073E-6	457.611465E-3
185.720444E-3	171.610451E-3	499.282837E-3	43.003464E-3	58.937073E-6	456.279373E-3
184.999466E-3	170.677757E-3	498.260880E-3	42.048454E-3	58.937073E-6	456.212425E-3
186.316109E-3	172.016144E-3	499.952888E-3	43.421173E-3	58.937073E-6	456.531715E-3
184.602928E-3	170.005989E-3	498.770714E-3	41.643333E-3	58.937073E-6	457.127380E-3
185.844040E-3	171.128082E-3	500.204086E-3	42.569733E-3	58.937073E-6	457.634354E-3
186.627960E-3	171.537209E-3	501.421165E-3	43.215752E-3	58.937073E-6	458.205414E-3
186.462021E-3	171.007347E-3	502.909470E-3	42.505646E-3	58.937073E-6	460.403824E-3
188.450432E-3	172.546577E-3	505.781364E-3	44.056892E-3	58.937073E-6	461.724472E-3
187.052536E-3	170.733261E-3	506.070900E-3	42.091370E-3	58.937073E-6	463.979530E-3
188.965416E-3	172.047615E-3	509.492683E-3	43.226051E-3	58.937073E-6	466.266632E-3
190.116692E-3	172.650146E-3	511.748314E-3	43.623161E-3	58.937073E-6	468.125153E-3
190.389633E-3	172.345734E-3	514.118958E-3	43.327332E-3	58.937073E-6	470.791626E-3
192.552567E-3	173.965645E-3	518.550682E-3	44.886589E-3	58.937073E-6	473.664093E-3
191.400146E-3	172.248459E-3	518.823051E-3	43.171692E-3	58.937073E-6	475.651360E-3
193.463516E-3	173.624611E-3	522.318077E-3	44.378471E-3	58.937073E-6	477.939606E-3
194.153595E-3	173.749924E-3	524.551964E-3	44.878578E-3	58.937073E-6	479.673386E-3
194.403648E-3	173.531914E-3	525.557899E-3	44.396782E-3	58.937073E-6	481.161118E-3
196.081924E-3	174.896049E-3	528.194046E-3	45.794106E-3	58.937073E-6	482.399940E-3
194.655991E-3	173.081017E-3	527.522278E-3	43.809128E-3	58.937073E-6	483.713150E-3
196.009827E-3	174.275208E-3	529.156494E-3	44.989586E-3	58.937073E-6	484.166908E-3
196.011543E-3	174.355316E-3	529.655457E-3	45.156097E-3	58.937073E-6	484.499359E-3
195.938301E-3	174.070358E-3	529.895210E-3	44.766998E-3	58.937073E-6	485.128212E-3
